t,user,final_status,edge_id,delay
196,35,edge,9,165.9601578915221
196,50,edge,9,21.921213332340635
196,3,edge,11,70.15636635736104
196,33,edge,15,19.25447545321281
196,45,edge,8,38.05599021083725
196,7,edge,6,28.388454303901597
196,37,edge,7,67.64193606146706
196,9,edge,17,28.797323293757024
197,42,edge,9,133.6160606629084
197,8,edge,6,26.361618932270474
197,22,edge,17,53.15700156663993
197,38,edge,10,22.96787769115359
197,10,edge,2,37.81601820107505
197,59,edge,7,136.3921910353632
197,60,edge,11,29.922920435427777
197,15,edge,5,50.36249204578979
197,45,edge,8,57.14384438273559
197,3,edge,17,63.923880660374266
197,76,edge,7,46.94465838493591
197,59,edge,14,84.14800012400754
197,75,edge,7,95.02357260349356
197,36,edge,2,118.17157690890078
197,6,edge,6,39.22525093270315
197,40,edge,12,16.63469621670049
197,44,edge,15,90.61839200565191
197,51,edge,8,63.12488458454122
197,54,edge,5,33.00431970919404
197,40,edge,13,22.324662444887373
197,17,edge,2,67.22562300983054
197,24,edge,7,27.121091469733692
197,26,edge,0,13.418298149918341
198,36,edge,2,102.15115417799504
198,52,edge,8,27.821569451934824
198,14,edge,6,68.35342976415303
198,33,edge,15,17.495444580471712
198,41,edge,4,21.267701668974407
198,48,edge,13,59.453676378746145
198,56,edge,17,69.79314744210393
198,62,edge,0,19.476957323175935
198,55,edge,14,100.0223907248733
198,34,edge,9,41.495390072105856
198,51,edge,0,74.00470592238567
198,39,edge,0,25.18447570460804
198,48,edge,13,59.029015148188186
198,76,edge,9,70.42144801790461
198,28,edge,13,87.73580543342536
198,66,edge,1,32.158608941601756
198,3,edge,17,125.45256901708747
198,16,edge,19,41.23421561259143
199,69,edge,9,78.1431937128136
199,13,edge,12,45.49683284579169
199,8,edge,6,65.07134214821018
199,30,edge,4,43.756878565838164
199,21,edge,6,91.10644346502428
199,17,edge,14,45.992322519334046
199,65,edge,18,29.95442541594277
199,19,edge,0,78.11260362332139
199,22,edge,11,41.39282211278765
199,10,edge,0,72.78944563011758
199,19,edge,0,55.45850647004683
199,4,edge,2,42.80550356629636
199,68,edge,18,132.3113536893503
199,29,edge,1,54.40990099944971
199,10,edge,8,102.76932481007435
199,66,edge,4,53.87323536375234
199,77,edge,14,30.46112923882241
199,25,edge,9,100.3054480324758
199,56,edge,18,174.47542790916336
